delivery_id,order_id,route_date,route_zone,scheduled_window,delivered_at,status,temperature_flag,replacement_required,driver_notes
DEL-20630,ORD-10683,2025-11-24,north-river,12:00-14:00,2025-11-24T14:03:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20631,ORD-10684,2025-11-26,north-river,12:00-14:00,2025-11-26T13:26:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20632,ORD-10685,2025-12-02,north-river,11:00-13:00,2025-12-02T14:22:00,delivered_late,stable,false,rush add-on after route packed
DEL-20633,ORD-10686,2025-12-17,north-river,11:00-13:00,2025-12-17T12:42:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20634,ORD-10687,2026-01-14,north-river,10:00-12:00,2026-01-14T12:51:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20635,ORD-10688,2026-02-22,north-river,11:00-13:00,2026-02-22T11:59:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20636,ORD-10689,2026-03-24,north-river,10:00-12:00,2026-03-24T11:40:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20637,ORD-10690,2026-03-27,north-river,10:00-12:00,2026-03-27T11:32:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20638,ORD-10691,2026-04-05,north-river,10:00-12:00,2026-04-05T13:21:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-20639,ORD-10692,2026-04-15,north-river,12:00-14:00,2026-04-15T13:22:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20640,ORD-10693,2026-01-19,west-lake,15:00-17:00,2026-01-19T18:08:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20641,ORD-10694,2026-02-08,west-lake,11:00-13:00,2026-02-08T15:00:00,delivered_late,cold_snap,true,cold pack held longer than expected due traffic
DEL-20642,ORD-10695,2026-03-07,west-lake,10:00-12:00,2026-03-07T11:54:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20643,ORD-10696,2026-03-19,west-lake,11:00-13:00,2026-03-19T13:59:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-20644,ORD-10697,2026-03-27,west-lake,12:00-14:00,2026-03-27T15:04:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20645,ORD-10698,2026-03-31,west-lake,12:00-14:00,2026-03-31T13:44:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20646,ORD-10699,2026-04-01,west-lake,15:00-17:00,2026-04-01T16:10:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20647,ORD-10700,2025-12-11,south-belt,15:00-17:00,2025-12-11T16:45:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20648,ORD-10701,2025-12-14,south-belt,10:00-12:00,2025-12-14T11:32:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20649,ORD-10702,2025-12-29,south-belt,15:00-17:00,2025-12-29T18:25:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20650,ORD-10703,2026-01-04,south-belt,11:00-13:00,2026-01-04T12:53:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20651,ORD-10704,2026-02-06,south-belt,15:00-17:00,2026-02-06T19:57:00,missed_window,cold_snap,true,customer not available during first attempt; second pass pushed outside safe window
DEL-20652,ORD-10705,2026-03-04,south-belt,10:00-12:00,2026-03-04T12:26:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-20653,ORD-10706,2026-03-04,south-belt,11:00-13:00,2026-03-04T12:41:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20654,ORD-10707,2026-03-11,south-belt,15:00-17:00,2026-03-11T18:37:00,delivered_late,stable,false,rush add-on after route packed
DEL-20655,ORD-10708,2026-03-23,south-belt,12:00-14:00,2026-03-23T13:32:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20656,ORD-10709,2026-03-31,south-belt,12:00-14:00,2026-03-31T13:41:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20657,ORD-10710,2026-04-19,south-belt,12:00-14:00,2026-04-19T14:55:00,delivered_late,high_heat,true,bag temperature elevated on arrival
DEL-20658,ORD-10711,2026-04-24,south-belt,12:00-14:00,2026-04-24T13:07:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20659,ORD-10712,2025-11-02,east-clinic,10:00-12:00,2025-11-02T18:07:00,missed_window,warm,true,customer not available during first attempt; second pass pushed outside safe window
DEL-20660,ORD-10714,2025-12-10,east-clinic,10:00-12:00,2025-12-10T11:04:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20661,ORD-10715,2025-12-17,east-clinic,15:00-17:00,2025-12-17T16:31:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20662,ORD-10716,2025-12-22,east-clinic,12:00-14:00,2025-12-22T13:45:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20663,ORD-10717,2026-01-24,east-clinic,15:00-17:00,2026-01-24T17:11:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20664,ORD-10718,2026-01-24,east-clinic,10:00-12:00,2026-01-24T11:35:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20665,ORD-10719,2026-02-27,east-clinic,12:00-14:00,2026-02-27T13:02:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20666,ORD-10720,2026-02-27,east-clinic,10:00-12:00,2026-02-27T11:47:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20667,ORD-10721,2026-03-03,east-clinic,12:00-14:00,2026-03-03T13:49:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20668,ORD-10722,2026-03-15,east-clinic,11:00-13:00,2026-03-15T12:56:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20669,ORD-10723,2026-04-23,east-clinic,10:00-12:00,2026-04-23T11:47:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20670,ORD-10724,2026-04-26,east-clinic,12:00-14:00,2026-04-26T14:02:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20671,ORD-10725,2026-04-30,east-clinic,12:00-14:00,2026-04-30T13:37:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-20672,ORD-10726,2025-11-07,north-river,15:00-17:00,2025-11-07T16:49:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-20673,ORD-10727,2025-11-17,north-river,15:00-17:00,2025-11-17T18:50:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-20674,ORD-10728,2025-11-20,north-river,10:00-12:00,2025-11-20T17:43:00,missed_window,warm,true,customer not available during first attempt; second pass pushed outside safe window
DEL-20675,ORD-10729,2025-11-28,north-river,10:00-12:00,2025-11-28T11:12:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20676,ORD-10730,2025-12-28,north-river,11:00-13:00,2025-12-28T12:21:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20677,ORD-10731,2025-12-29,north-river,15:00-17:00,2025-12-29T16:42:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20678,ORD-10732,2026-01-18,north-river,11:00-13:00,2026-01-18T12:17:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20679,ORD-10733,2026-02-13,north-river,15:00-17:00,2026-02-13T17:59:00,delivered_late,stable,false,rush add-on after route packed
DEL-20680,ORD-10734,2026-03-10,north-river,11:00-13:00,2026-03-10T12:38:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20681,ORD-10735,2026-03-16,north-river,11:00-13:00,2026-03-16T12:25:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20682,ORD-10736,2026-04-27,north-river,12:00-14:00,2026-04-27T13:36:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20683,ORD-10737,2026-05-07,north-river,11:00-13:00,2026-05-07T13:51:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20684,ORD-10738,2025-11-15,east-clinic,10:00-12:00,2025-11-15T11:48:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-20685,ORD-10739,2025-11-26,east-clinic,11:00-13:00,2025-11-26T12:36:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20686,ORD-10740,2025-12-03,east-clinic,11:00-13:00,2025-12-03T12:21:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20687,ORD-10741,2025-12-08,east-clinic,12:00-14:00,2025-12-08T13:57:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20688,ORD-10742,2025-12-07,east-clinic,10:00-12:00,2025-12-07T13:27:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-20689,ORD-10743,2025-12-11,east-clinic,15:00-17:00,2025-12-11T18:09:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-20690,ORD-10744,2026-01-24,east-clinic,15:00-17:00,2026-01-24T16:38:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20691,ORD-10745,2026-01-27,east-clinic,10:00-12:00,2026-01-27T11:20:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20692,ORD-10747,2026-04-06,east-clinic,11:00-13:00,2026-04-06T12:14:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-20693,ORD-10748,2026-04-10,east-clinic,11:00-13:00,2026-04-10T12:48:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20694,ORD-10749,2026-04-20,east-clinic,11:00-13:00,2026-04-20T13:51:00,delivered_late,high_heat,true,bag temperature elevated on arrival
DEL-20695,ORD-10750,2025-11-08,south-belt,12:00-14:00,2025-11-08T13:22:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20696,ORD-10751,2025-11-26,south-belt,12:00-14:00,2025-11-26T13:01:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20697,ORD-10752,2025-12-18,south-belt,10:00-12:00,2025-12-18T13:21:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-20698,ORD-10753,2026-01-02,south-belt,15:00-17:00,2026-01-02T16:33:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20699,ORD-10754,2026-01-24,south-belt,12:00-14:00,2026-01-24T13:51:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20700,ORD-10755,2026-02-09,south-belt,10:00-12:00,2026-02-09T13:27:00,delivered_late,cold_snap,true,cold pack held longer than expected due traffic
DEL-20701,ORD-10756,2026-03-23,south-belt,10:00-12:00,2026-03-23T11:15:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20702,ORD-10757,2026-04-06,south-belt,10:00-12:00,2026-04-06T13:09:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-20703,ORD-10758,2026-04-17,south-belt,10:00-12:00,2026-04-17T11:57:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20704,ORD-10759,2026-05-08,south-belt,11:00-13:00,2026-05-08T14:20:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-20705,ORD-10760,2026-02-24,west-lake,10:00-12:00,2026-02-24T11:40:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20706,ORD-10761,2026-03-23,west-lake,10:00-12:00,2026-03-23T11:05:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20707,ORD-10762,2026-03-25,west-lake,15:00-17:00,2026-03-25T16:51:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20708,ORD-10763,2026-04-06,west-lake,12:00-14:00,2026-04-06T13:12:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20709,ORD-10764,2026-04-22,west-lake,15:00-17:00,2026-04-22T16:37:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-20710,ORD-10765,2026-04-27,west-lake,10:00-12:00,2026-04-27T11:04:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20711,ORD-10766,2026-05-07,west-lake,10:00-12:00,2026-05-07T11:38:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20712,ORD-10767,2026-01-12,south-belt,10:00-12:00,2026-01-12T11:39:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20713,ORD-10768,2026-02-08,south-belt,11:00-13:00,2026-02-08T12:48:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20714,ORD-10769,2026-02-28,south-belt,11:00-13:00,2026-02-28T13:34:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20715,ORD-10770,2026-03-22,south-belt,12:00-14:00,2026-03-22T15:17:00,delivered_late,stable,true,rush add-on after route packed
DEL-20716,ORD-10771,2026-03-23,south-belt,10:00-12:00,2026-03-23T18:09:00,missed_window,stable,false,rush add-on after route packed
DEL-20717,ORD-10772,2026-03-29,south-belt,12:00-14:00,2026-03-29T15:37:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20718,ORD-10773,2026-04-23,south-belt,11:00-13:00,2026-04-23T12:56:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20719,ORD-10774,2025-12-21,downtown,10:00-12:00,2025-12-21T11:05:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20720,ORD-10775,2026-01-01,downtown,12:00-14:00,2026-01-01T14:13:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20721,ORD-10776,2026-03-17,downtown,12:00-14:00,2026-03-17T13:34:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20722,ORD-10777,2026-03-21,downtown,12:00-14:00,2026-03-21T13:56:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20723,ORD-10778,2026-03-25,downtown,12:00-14:00,2026-03-25T13:22:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20724,ORD-10779,2026-04-20,downtown,11:00-13:00,2026-04-20T12:44:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20725,ORD-10780,2026-04-20,downtown,12:00-14:00,2026-04-20T13:57:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20726,ORD-10781,2026-04-30,downtown,12:00-14:00,2026-04-30T13:34:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20727,ORD-10782,2025-11-03,south-belt,15:00-17:00,2025-11-03T16:16:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20728,ORD-10783,2025-11-23,south-belt,10:00-12:00,2025-11-23T15:41:00,missed_window,warm,true,customer not available during first attempt; second pass pushed outside safe window
DEL-20729,ORD-10784,2025-12-06,south-belt,15:00-17:00,2025-12-06T16:02:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-20730,ORD-10785,2025-12-21,south-belt,12:00-14:00,2025-12-21T15:20:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20731,ORD-10786,2025-12-27,south-belt,11:00-13:00,2025-12-27T12:30:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-20732,ORD-10787,2026-02-01,south-belt,12:00-14:00,2026-02-01T14:00:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20733,ORD-10788,2026-02-17,south-belt,12:00-14:00,2026-02-17T14:22:00,delivered_late,cold_snap,true,cold pack held longer than expected due traffic
DEL-20734,ORD-10789,2026-04-12,south-belt,12:00-14:00,2026-04-12T18:35:00,missed_window,stable,true,customer not available during first attempt; second pass pushed outside safe window
DEL-20735,ORD-10790,2026-04-29,south-belt,10:00-12:00,2026-04-29T11:01:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-20736,ORD-10791,2025-11-26,west-lake,10:00-12:00,2025-11-26T11:38:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-20737,ORD-10793,2026-01-23,west-lake,10:00-12:00,2026-01-23T11:59:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20738,ORD-10794,2026-02-11,west-lake,12:00-14:00,2026-02-11T14:14:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20739,ORD-10795,2026-02-17,west-lake,12:00-14:00,2026-02-17T13:20:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20740,ORD-10796,2026-04-03,west-lake,12:00-14:00,2026-04-03T13:03:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20741,ORD-10797,2026-04-13,west-lake,10:00-12:00,2026-04-13T12:02:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20742,ORD-10798,2026-04-25,west-lake,11:00-13:00,2026-04-25T12:23:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20743,ORD-10799,2026-04-29,west-lake,11:00-13:00,2026-04-29T12:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20744,ORD-10800,2026-04-30,west-lake,10:00-12:00,2026-04-30T11:00:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20745,ORD-10801,2025-11-21,dayton-core,11:00-13:00,2025-11-21T12:28:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20746,ORD-10802,2025-12-17,dayton-core,15:00-17:00,2025-12-17T16:41:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20747,ORD-10803,2026-01-04,dayton-core,11:00-13:00,2026-01-04T12:57:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20748,ORD-10804,2026-02-16,dayton-core,11:00-13:00,2026-02-16T13:09:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20749,ORD-10805,2026-02-23,dayton-core,10:00-12:00,2026-02-23T11:22:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20750,ORD-10806,2026-03-26,dayton-core,12:00-14:00,2026-03-26T13:58:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20751,ORD-10807,2026-04-10,dayton-core,11:00-13:00,2026-04-10T12:59:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20752,ORD-10808,2025-12-01,west-lake,11:00-13:00,2025-12-01T12:40:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20753,ORD-10809,2025-12-15,west-lake,12:00-14:00,2025-12-15T13:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20754,ORD-10810,2026-01-03,west-lake,15:00-17:00,2026-01-03T18:32:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
