order_id,order_date,customer_id,sku,quantity,unit_price,total_order_value,order_channel,rush_requested,fulfillment_type,notes
ORD-10343,2026-05-07,CUST-0036,FISH-FOX-001,1,112,112,phone,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10343,2026-05-07,CUST-0036,INVT-SHR-001,3,34,102,phone,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10344,2025-12-11,CUST-0037,CORL-HMR-001,1,128,128,email,false,live_delivery,normal order; no manual override requested
ORD-10344,2025-12-11,CUST-0037,FISH-CLN-001,1,78,78,email,false,live_delivery,normal order; no manual override requested
ORD-10344,2025-12-11,CUST-0037,CORL-MNT-001,2,88,176,email,false,live_delivery,normal order; no manual override requested
ORD-10345,2026-01-06,CUST-0037,CORL-ZOA-001,1,95,95,phone,false,live_delivery,normal order; no manual override requested
ORD-10345,2026-01-06,CUST-0037,FISH-FOX-001,1,112,112,phone,false,live_delivery,normal order; no manual override requested
ORD-10345,2026-01-06,CUST-0037,BNDL-CLR-001,1,84,84,phone,false,live_delivery,normal order; no manual override requested
ORD-10346,2026-02-09,CUST-0037,FISH-TRG-001,1,149,149,phone,false,live_delivery,normal order; no manual override requested
ORD-10346,2026-02-09,CUST-0037,BNDL-CLR-001,1,84,84,phone,false,live_delivery,normal order; no manual override requested
ORD-10347,2026-02-19,CUST-0037,EQUIP-DOS-001,1,214,214,web,false,live_delivery,normal order; no manual override requested
ORD-10348,2026-02-19,CUST-0037,FISH-TRG-001,2,149,298,phone,false,live_delivery,normal order; no manual override requested
ORD-10349,2026-02-26,CUST-0037,CORL-MNT-001,1,88,88,web,false,live_delivery,normal order; no manual override requested
ORD-10349,2026-02-26,CUST-0037,CORL-TOR-001,1,164,164,web,false,live_delivery,normal order; no manual override requested
ORD-10349,2026-02-26,CUST-0037,EQUIP-QTN-001,1,172,172,web,false,live_delivery,normal order; no manual override requested
ORD-10350,2026-03-06,CUST-0037,EQUIP-DOS-001,1,214,214,concierge,false,live_delivery,normal order; no manual override requested
ORD-10350,2026-03-06,CUST-0037,FISH-CLN-001,1,78,78,concierge,false,live_delivery,normal order; no manual override requested
ORD-10351,2026-03-22,CUST-0037,CORL-ZOA-001,1,95,95,web,false,live_delivery,normal order; no manual override requested
ORD-10351,2026-03-22,CUST-0037,EQUIP-ALR-001,1,62,62,web,false,live_delivery,normal order; no manual override requested
ORD-10351,2026-03-22,CUST-0037,INVT-CRB-001,1,18,18,web,false,live_delivery,normal order; no manual override requested
ORD-10352,2026-03-23,CUST-0037,EQUIP-QTN-001,1,172,172,phone,false,live_delivery,normal order; no manual override requested
ORD-10352,2026-03-23,CUST-0037,EQUIP-DOS-001,1,214,214,phone,false,live_delivery,normal order; no manual override requested
ORD-10353,2026-04-19,CUST-0037,FISH-TNG-001,1,98,98,phone,false,live_delivery,normal order; no manual override requested
ORD-10353,2026-04-19,CUST-0037,EQUIP-DOS-001,1,214,214,phone,false,live_delivery,normal order; no manual override requested
ORD-10354,2026-04-25,CUST-0037,BNDL-CLR-001,1,84,84,concierge,false,live_delivery,normal order; no manual override requested
ORD-10355,2026-05-05,CUST-0037,CORL-TOR-001,1,164,164,concierge,false,live_delivery,normal order; no manual override requested
ORD-10355,2026-05-05,CUST-0037,CORL-MNT-001,1,88,88,concierge,false,live_delivery,normal order; no manual override requested
ORD-10355,2026-05-05,CUST-0037,BNDL-CLR-001,1,84,84,concierge,false,live_delivery,normal order; no manual override requested
ORD-10356,2026-05-06,CUST-0037,INVT-SHR-001,1,34,34,phone,false,live_delivery,normal order; no manual override requested
ORD-10356,2026-05-06,CUST-0037,FISH-WRS-001,1,42,42,phone,false,live_delivery,normal order; no manual override requested
ORD-10356,2026-05-06,CUST-0037,INVT-SHR-002,2,16,32,phone,false,live_delivery,normal order; no manual override requested
ORD-10357,2025-11-03,CUST-0038,EQUIP-QTN-001,1,172,172,email,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10357,2025-11-03,CUST-0038,CORL-ANO-001,1,132,132,email,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10358,2025-12-03,CUST-0038,FISH-WRS-001,2,42,84,web,false,live_delivery,normal order; no manual override requested
ORD-10358,2025-12-03,CUST-0038,CORL-HMR-001,1,128,128,web,false,live_delivery,normal order; no manual override requested
ORD-10358,2025-12-03,CUST-0038,INVT-SNA-001,2,24,48,web,false,live_delivery,normal order; no manual override requested
ORD-10359,2025-12-16,CUST-0038,FISH-WRS-001,1,42,42,concierge,false,live_delivery,normal order; no manual override requested
ORD-10359,2025-12-16,CUST-0038,EQUIP-ALR-001,1,62,62,concierge,false,live_delivery,normal order; no manual override requested
ORD-10359,2025-12-16,CUST-0038,INVT-SHR-001,3,34,102,concierge,false,live_delivery,normal order; no manual override requested
ORD-10360,2025-12-25,CUST-0038,CORL-MSH-001,1,68,68,phone,false,live_delivery,normal order; no manual override requested
ORD-10360,2025-12-25,CUST-0038,EQUIP-QTN-001,1,172,172,phone,false,live_delivery,normal order; no manual override requested
ORD-10360,2025-12-25,CUST-0038,CORL-TOR-001,1,164,164,phone,false,live_delivery,normal order; no manual override requested
ORD-10361,2026-01-17,CUST-0038,FISH-WRS-001,1,42,42,email,false,live_delivery,normal order; no manual override requested
ORD-10361,2026-01-17,CUST-0038,CORL-ZOA-001,1,95,95,email,false,live_delivery,normal order; no manual override requested
ORD-10362,2026-01-19,CUST-0038,INVT-SHR-003,4,48,192,concierge,false,live_delivery,normal order; no manual override requested
ORD-10362,2026-01-19,CUST-0038,FISH-CLN-001,1,78,78,concierge,false,live_delivery,normal order; no manual override requested
ORD-10363,2026-01-24,CUST-0038,INVT-SHR-001,3,34,102,web,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10363,2026-01-24,CUST-0038,FISH-TRG-001,2,149,298,web,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10364,2026-02-13,CUST-0038,CORL-MSH-001,1,68,68,email,false,live_delivery,normal order; no manual override requested
ORD-10365,2026-03-15,CUST-0038,CORL-MSH-001,2,68,136,phone,false,live_delivery,normal order; no manual override requested
ORD-10365,2026-03-15,CUST-0038,INVT-SNA-001,6,24,144,phone,false,live_delivery,normal order; no manual override requested
ORD-10365,2026-03-15,CUST-0038,INVT-CRB-001,2,18,36,phone,false,live_delivery,normal order; no manual override requested
ORD-10366,2025-11-04,CUST-0039,BNDL-CLR-001,1,84,84,email,false,live_delivery,normal order; no manual override requested
ORD-10367,2026-02-04,CUST-0039,EQUIP-DOS-001,1,214,214,phone,false,live_delivery,normal order; no manual override requested
ORD-10367,2026-02-04,CUST-0039,INVT-CRB-001,3,18,54,phone,false,live_delivery,normal order; no manual override requested
ORD-10368,2026-02-13,CUST-0039,FISH-TRG-001,1,149,149,email,false,live_delivery,normal order; no manual override requested
ORD-10368,2026-02-13,CUST-0039,CORL-MNT-001,1,88,88,email,false,live_delivery,normal order; no manual override requested
ORD-10368,2026-02-13,CUST-0039,INVT-SNA-001,1,24,24,email,false,live_delivery,normal order; no manual override requested
ORD-10369,2026-02-28,CUST-0039,FISH-CLN-001,1,78,78,email,false,live_delivery,normal order; no manual override requested
ORD-10370,2026-03-09,CUST-0039,INVT-SNA-001,5,24,120,email,false,live_delivery,normal order; no manual override requested
ORD-10371,2026-03-15,CUST-0039,INVT-SHR-002,4,16,64,email,false,live_delivery,normal order; no manual override requested
ORD-10371,2026-03-15,CUST-0039,INVT-SHR-003,3,48,144,email,false,live_delivery,normal order; no manual override requested
ORD-10371,2026-03-15,CUST-0039,FISH-CLN-001,2,78,156,email,false,live_delivery,normal order; no manual override requested
ORD-10372,2026-04-11,CUST-0039,CORL-MNT-001,1,88,88,web,false,live_delivery,normal order; no manual override requested
ORD-10372,2026-04-11,CUST-0039,INVT-CRB-001,3,18,54,web,false,live_delivery,normal order; no manual override requested
ORD-10372,2026-04-11,CUST-0039,FISH-TNG-001,1,98,98,web,false,live_delivery,normal order; no manual override requested
ORD-10373,2026-04-18,CUST-0039,INVT-SHR-003,3,48,144,email,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10373,2026-04-18,CUST-0039,FISH-WRS-001,1,42,42,email,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10373,2026-04-18,CUST-0039,FISH-TRG-001,1,149,149,email,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10374,2026-04-26,CUST-0039,INVT-SHR-003,4,48,192,email,false,live_delivery,normal order; no manual override requested
ORD-10375,2025-12-19,CUST-0040,INVT-SNA-001,4,24,96,concierge,false,live_delivery,normal order; no manual override requested
ORD-10375,2025-12-19,CUST-0040,INVT-SHR-002,1,16,16,concierge,false,live_delivery,normal order; no manual override requested
ORD-10376,2025-12-31,CUST-0040,CORL-ANO-001,1,132,132,web,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10377,2026-01-02,CUST-0040,INVT-SHR-001,5,34,170,phone,true,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10377,2026-01-02,CUST-0040,INVT-SHR-003,3,48,144,phone,true,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10377,2026-01-02,CUST-0040,FISH-TRG-001,1,149,149,phone,true,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10378,2026-01-25,CUST-0040,EQUIP-ALR-001,2,62,124,web,false,live_delivery,normal order; no manual override requested
ORD-10379,2026-01-25,CUST-0040,CORL-HMR-001,1,128,128,phone,false,live_delivery,normal order; no manual override requested
ORD-10379,2026-01-25,CUST-0040,FISH-TRG-001,1,149,149,phone,false,live_delivery,normal order; no manual override requested
ORD-10379,2026-01-25,CUST-0040,FISH-TNG-001,1,98,98,phone,false,live_delivery,normal order; no manual override requested
ORD-10380,2026-01-26,CUST-0040,INVT-CRB-001,1,18,18,phone,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10380,2026-01-26,CUST-0040,CORL-ANO-001,1,132,132,phone,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10381,2026-01-31,CUST-0040,FISH-FOX-001,1,112,112,concierge,false,live_delivery,normal order; no manual override requested
ORD-10382,2026-03-17,CUST-0040,CORL-MSH-001,1,68,68,phone,false,live_delivery,normal order; no manual override requested
ORD-10383,2026-03-30,CUST-0040,INVT-SHR-001,4,34,136,web,false,live_delivery,normal order; no manual override requested
ORD-10383,2026-03-30,CUST-0040,CORL-TOR-001,1,164,164,web,false,live_delivery,normal order; no manual override requested
ORD-10384,2026-05-09,CUST-0040,CORL-TOR-001,1,164,164,concierge,false,live_delivery,normal order; no manual override requested
ORD-10384,2026-05-09,CUST-0040,FISH-HWK-001,1,72,72,concierge,false,live_delivery,normal order; no manual override requested
ORD-10385,2025-11-17,CUST-0041,INVT-CRB-001,3,18,54,web,false,live_delivery,normal order; no manual override requested
ORD-10386,2025-12-13,CUST-0041,CORL-MSH-001,2,68,136,concierge,false,live_delivery,normal order; no manual override requested
ORD-10386,2025-12-13,CUST-0041,BNDL-CLR-001,1,84,84,concierge,false,live_delivery,normal order; no manual override requested
ORD-10387,2025-12-30,CUST-0041,CORL-MSH-001,1,68,68,web,false,live_delivery,normal order; no manual override requested
ORD-10387,2025-12-30,CUST-0041,EQUIP-ALR-001,1,62,62,web,false,live_delivery,normal order; no manual override requested
ORD-10388,2026-01-08,CUST-0041,FISH-TRG-001,1,149,149,concierge,true,live_delivery,rush requested against current route pressure
ORD-10388,2026-01-08,CUST-0041,FISH-FOX-001,1,112,112,concierge,true,live_delivery,rush requested against current route pressure
ORD-10388,2026-01-08,CUST-0041,BNDL-CLR-001,1,84,84,concierge,true,live_delivery,rush requested against current route pressure
ORD-10389,2026-02-28,CUST-0041,FISH-WRS-001,1,42,42,email,false,live_delivery,normal order; no manual override requested
ORD-10389,2026-02-28,CUST-0041,CORL-ZOA-001,1,95,95,email,false,live_delivery,normal order; no manual override requested
ORD-10389,2026-02-28,CUST-0041,FISH-TRG-001,2,149,298,email,false,live_delivery,normal order; no manual override requested
ORD-10390,2026-03-01,CUST-0041,FISH-WRS-001,2,42,84,concierge,false,live_delivery,normal order; no manual override requested
ORD-10390,2026-03-01,CUST-0041,BNDL-CLR-001,1,84,84,concierge,false,live_delivery,normal order; no manual override requested
ORD-10390,2026-03-01,CUST-0041,FISH-CLN-001,1,78,78,concierge,false,live_delivery,normal order; no manual override requested
ORD-10391,2026-03-19,CUST-0041,CORL-TOR-001,2,164,328,email,false,live_delivery,normal order; no manual override requested
ORD-10392,2026-03-25,CUST-0041,FISH-TNG-001,1,98,98,concierge,false,live_delivery,normal order; no manual override requested
ORD-10393,2026-03-27,CUST-0041,FISH-HWK-001,1,72,72,email,false,live_delivery,normal order; no manual override requested
ORD-10394,2026-04-30,CUST-0041,INVT-CRB-001,3,18,54,phone,false,live_delivery,normal order; no manual override requested
ORD-10394,2026-04-30,CUST-0041,INVT-SHR-001,1,34,34,phone,false,live_delivery,normal order; no manual override requested
ORD-10395,2026-05-04,CUST-0041,INVT-CRB-001,5,18,90,concierge,false,live_delivery,normal order; no manual override requested
ORD-10396,2025-11-03,CUST-0042,CORL-MSH-001,1,68,68,web,false,live_delivery,normal order; no manual override requested
ORD-10397,2025-11-18,CUST-0042,INVT-SNA-001,3,24,72,web,false,live_delivery,normal order; no manual override requested
ORD-10398,2025-12-08,CUST-0042,FISH-TRG-001,1,149,149,email,true,live_delivery,rush requested against current route pressure
ORD-10398,2025-12-08,CUST-0042,FISH-HWK-001,1,72,72,email,true,live_delivery,rush requested against current route pressure
ORD-10398,2025-12-08,CUST-0042,FISH-WRS-001,1,42,42,email,true,live_delivery,rush requested against current route pressure
ORD-10399,2025-12-22,CUST-0042,CORL-ZOA-001,1,95,95,email,false,live_delivery,normal order; no manual override requested
ORD-10399,2025-12-22,CUST-0042,EQUIP-ALR-001,1,62,62,email,false,live_delivery,normal order; no manual override requested
ORD-10400,2026-01-16,CUST-0042,CORL-HMR-001,1,128,128,web,false,live_delivery,normal order; no manual override requested
ORD-10400,2026-01-16,CUST-0042,BNDL-CLR-001,1,84,84,web,false,live_delivery,normal order; no manual override requested
ORD-10401,2026-03-11,CUST-0042,CORL-ANO-001,1,132,132,web,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10402,2026-03-12,CUST-0042,CORL-MNT-001,1,88,88,email,false,live_delivery,normal order; no manual override requested
ORD-10403,2026-03-16,CUST-0042,FISH-TNG-001,1,98,98,phone,false,live_delivery,normal order; no manual override requested
ORD-10403,2026-03-16,CUST-0042,INVT-CRB-001,3,18,54,phone,false,live_delivery,normal order; no manual override requested
ORD-10404,2025-11-12,CUST-0043,FISH-HWK-001,1,72,72,web,false,live_delivery,normal order; no manual override requested
ORD-10404,2025-11-12,CUST-0043,BNDL-CLR-001,1,84,84,web,false,live_delivery,normal order; no manual override requested
ORD-10404,2025-11-12,CUST-0043,FISH-TRG-001,1,149,149,web,false,live_delivery,normal order; no manual override requested
ORD-10405,2025-12-07,CUST-0043,EQUIP-ALR-001,1,62,62,email,false,live_delivery,normal order; no manual override requested
ORD-10405,2025-12-07,CUST-0043,INVT-CRB-001,3,18,54,email,false,live_delivery,normal order; no manual override requested
ORD-10405,2025-12-07,CUST-0043,FISH-FOX-001,2,112,224,email,false,live_delivery,normal order; no manual override requested
ORD-10406,2025-12-11,CUST-0043,FISH-TNG-001,1,98,98,concierge,false,live_delivery,normal order; no manual override requested
